Invoice_ID,Customer_ID,Customer_Name,Customer_Segment,Region,Sales_Channel,Service,Quantity,Unit_Price,Discount_Percentage,Discount_Amount,Tax_Amount,Invoice_Amount,Invoice_Status,Payment_Method,Paid_Amount,Refund_Amount,Net_Collected,Outstanding_Amount,Potential_Leakage,Collection_Rate_%,Leakage_%,Leakage_Risk
INV50442,CUST1206,Customer_207,Mid-Market,East,Online,Software Subscription,11.0,21848.02,10,24032.82,38933.17,255228.57,Partially Paid,Cheque,90006.49,0.0,90006.49,165222.08,165222.08000000002,35.27,64.73,Critical Risk
INV50443,CUST1175,Customer_176,Smb,East,Online,Support Plan,12.0,16119.26,0,0.0,34817.6,228248.72,Unpaid,Debit Card,0.0,0.0,0.0,228248.72,228248.72,0.0,100.0,Critical Risk
INV50444,CUST1034,Customer_35,Mid-Market,North,Online,Support Plan,9.0,29383.99,15,39668.39,40461.75,265249.27,Paid,Upi,265249.27,0.0,265249.27,0.0,0.0,100.0,0.0,Low Risk
INV50445,CUST1147,Customer_148,Mid-Market,South,Online,Cloud Service,2.0,85779.89,5,8577.99,29336.72,192318.51,Paid,Cheque,192318.51,94741.57,97576.94,94741.57,94741.57,50.74,49.26,High Risk
INV50446,CUST1029,Customer_30,Enterprise,North,Partner,Cloud Service,12.0,88880.09,15,159984.16,163183.85,1069760.77,Unpaid,Credit Card,0.0,0.0,0.0,1069760.77,1069760.77,0.0,100.0,Critical Risk
INV50447,CUST1055,Customer_56,Mid-Market,North,Partner,Consulting,2.0,94104.71,15,28231.41,28796.04,188774.05,Unpaid,Cheque,0.0,0.0,0.0,188774.05,188774.05,0.0,100.0,Critical Risk
INV50448,CUST1039,Customer_40,Smb,North,Online,Support Plan,12.0,16287.79,10,19545.35,31663.46,207571.59,Unpaid,Credit Card,0.0,0.0,0.0,207571.59,207571.59,0.0,100.0,Critical Risk
INV50449,CUST1099,Customer_100,Mid-Market,North,Partner,Data Service,2.0,11425.54,0,0.0,4113.19,26964.27,Paid,Debit Card,26964.27,11639.28,15324.99,11639.28,11639.28,56.83,43.17,High Risk
INV50450,CUST1196,Customer_197,Mid-Market,East,Partner,Cloud Service,1.0,72171.75,10,7217.18,11691.82,76646.39,Partially Paid,Cheque,24979.63,0.0,24979.63,51666.76,51666.759999999995,32.59,67.41,Critical Risk
INV50451,CUST1030,Customer_31,Smb,North,Direct,Consulting,5.0,73632.45,0,0.0,66269.21,434431.46,Paid,Cheque,434431.46,0.0,434431.46,0.0,0.0,100.0,0.0,Low Risk
INV50452,CUST1036,Customer_37,Enterprise,East,Online,Cloud Service,10.0,43937.76,10,43937.76,71179.17,466619.01,Paid,Debit Card,466619.01,0.0,466619.01,0.0,0.0,100.0,0.0,Low Risk
INV50453,CUST1120,Customer_121,Enterprise,South,Online,Software Subscription,2.0,41535.11,20,16614.04,11962.11,78418.29,Paid,Cheque,78418.29,0.0,78418.29,0.0,0.0,100.0,0.0,Low Risk
INV50454,CUST1085,Customer_86,Enterprise,West,Direct,Data Service,2.0,12893.47,25,6446.73,3481.24,22821.45,Paid,Debit Card,22821.45,0.0,22821.45,0.0,0.0,100.0,0.0,Low Risk
INV50455,CUST1059,Customer_60,Enterprise,East,Partner,Consulting,10.0,66725.64,10,66725.64,108095.54,708626.3,Overdue,Debit Card,0.0,0.0,0.0,708626.3,708626.3,0.0,100.0,Critical Risk
INV50456,CUST1121,Customer_122,Smb,South,Online,Support Plan,8.0,5340.61,5,2136.24,7305.96,47894.6,Paid,Bank Transfer,47894.6,0.0,47894.6,0.0,0.0,100.0,0.0,Low Risk
INV50457,CUST1142,Customer_143,Mid-Market,South,Online,Cloud Service,9.0,47492.85,25,106858.91,57703.81,378280.55,Paid,Credit Card,378280.55,0.0,378280.55,0.0,0.0,100.0,0.0,Low Risk
INV50458,CUST1087,Customer_88,Smb,South,Direct,Data Service,7.0,9984.07,20,13977.7,10063.94,65974.73,Paid,Bank Transfer,65974.73,0.0,65974.73,0.0,0.0,100.0,0.0,Low Risk
INV50459,CUST1152,Customer_153,Mid-Market,North,Online,Data Service,2.0,13297.35,25,6648.68,3590.28,23536.3,Paid,Bank Transfer,23536.3,0.0,23536.3,0.0,0.0,100.0,0.0,Low Risk
INV50460,CUST1165,Customer_166,Mid-Market,North,Direct,Software Subscription,4.0,12348.47,5,2469.69,8446.35,55370.54,Overdue,Credit Card,0.0,0.0,0.0,55370.54,55370.54,0.0,100.0,Critical Risk
INV50461,CUST1157,Customer_158,Mid-Market,East,Partner,Consulting,4.0,83167.08,15,49900.25,50898.25,333666.32,Paid,Upi,333666.32,0.0,333666.32,0.0,0.0,100.0,0.0,Low Risk
INV50462,CUST1130,Customer_131,Smb,North,Direct,Consulting,5.0,93334.71,0,0.0,84001.24,550674.79,Paid,Cheque,550674.79,0.0,550674.79,0.0,0.0,100.0,0.0,Low Risk
INV50463,CUST1221,Customer_222,Smb,West,Online,Support Plan,12.0,22501.06,20,54002.54,38881.83,254892.01,Partially Paid,Credit Card,159833.65,0.0,159833.65,95058.36,95058.36000000002,62.71,37.29,High Risk
INV50464,CUST1048,Customer_49,Mid-Market,South,Direct,Cloud Service,7.0,86973.8,5,30440.83,104107.64,682483.41,Paid,Bank Transfer,682483.41,0.0,682483.41,0.0,0.0,100.0,0.0,Low Risk
INV50465,CUST1184,Customer_185,Enterprise,West,Online,Support Plan,3.0,16246.12,0,0.0,8772.9,57511.26,Paid,Cheque,57511.26,0.0,57511.26,0.0,0.0,100.0,0.0,Low Risk
INV50466,CUST1130,Customer_131,Smb,North,Online,Support Plan,7.0,13571.36,15,14249.93,14534.93,95284.52,Paid,Debit Card,95284.52,0.0,95284.52,0.0,0.0,100.0,0.0,Low Risk
INV50467,CUST1237,Customer_238,Mid-Market,North,Online,Cloud Service,1.0,79487.93,0,0.0,14307.83,93795.76,Paid,Debit Card,93795.76,0.0,93795.76,0.0,0.0,100.0,0.0,Low Risk
INV50468,CUST1219,Customer_220,Enterprise,South,Partner,Cloud Service,8.0,27887.67,0,0.0,40158.24,263259.6,Paid,Bank Transfer,263259.6,0.0,263259.6,0.0,0.0,100.0,0.0,Low Risk
INV50469,CUST1136,Customer_137,Mid-Market,East,Partner,Support Plan,8.0,33896.68,25,67793.36,36608.41,239988.49,Paid,Upi,239988.49,0.0,239988.49,0.0,0.0,100.0,0.0,Low Risk
INV50470,CUST1191,Customer_192,Smb,East,Online,Data Service,5.0,7644.19,0,0.0,6879.77,45100.72,Partially Paid,Cheque,24664.89,0.0,24664.89,20435.83,20435.83,54.69,45.31,High Risk
INV50471,CUST1021,Customer_22,Smb,East,Direct,Software Subscription,5.0,43885.52,10,21942.76,35547.27,233032.11,Paid,Bank Transfer,233032.11,0.0,233032.11,0.0,0.0,100.0,0.0,Low Risk
INV50472,CUST1114,Customer_115,Smb,North,Partner,Consulting,5.0,19531.79,10,9765.9,15820.75,103713.8,Paid,Bank Transfer,103713.8,0.0,103713.8,0.0,0.0,100.0,0.0,Low Risk
INV50473,CUST1192,Customer_193,Enterprise,East,Direct,Support Plan,4.0,31734.29,25,31734.29,17136.52,112339.39,Unpaid,Upi,0.0,0.0,0.0,112339.39,112339.39,0.0,100.0,Critical Risk
INV50474,CUST1118,Customer_119,Smb,West,Partner,Cloud Service,8.0,52216.09,10,41772.87,67672.05,443627.9,Paid,Credit Card,443627.9,0.0,443627.9,0.0,0.0,100.0,0.0,Low Risk
INV50475,CUST1237,Customer_238,Mid-Market,North,Direct,Support Plan,11.0,34788.94,15,57401.75,58549.79,383826.38,Overdue,Cheque,0.0,0.0,0.0,383826.38,383826.38,0.0,100.0,Critical Risk
INV50476,CUST1235,Customer_236,Mid-Market,West,Partner,Cloud Service,6.0,15903.73,10,9542.24,15458.43,101338.57,Paid,Credit Card,101338.57,0.0,101338.57,0.0,0.0,100.0,0.0,Low Risk
INV50477,CUST1176,Customer_177,Enterprise,North,Online,Cloud Service,9.0,54308.34,0,0.0,87979.51,576754.57,Partially Paid,Debit Card,403159.35,54194.42,348964.93,227789.64,227789.63999999996,60.5,39.5,High Risk
INV50478,CUST1064,Customer_65,Smb,South,Online,Software Subscription,10.0,43864.19,0,0.0,78955.54,517597.44,Paid,Bank Transfer,517597.44,0.0,517597.44,0.0,0.0,100.0,0.0,Low Risk
INV50479,CUST1033,Customer_34,Smb,North,Online,Data Service,3.0,34724.19,0,0.0,18751.06,122923.63,Partially Paid,Debit Card,43269.3,0.0,43269.3,79654.33,79654.33,35.2,64.8,Critical Risk
INV50480,CUST1197,Customer_198,Mid-Market,West,Partner,Cloud Service,3.0,60351.89,0,0.0,32590.02,213645.69,Paid,Bank Transfer,213645.69,0.0,213645.69,0.0,0.0,100.0,0.0,Low Risk
INV50481,CUST1112,Customer_113,Smb,South,Online,Consulting,10.0,88053.61,20,176107.22,126797.2,831226.08,Paid,Debit Card,831226.08,0.0,831226.08,0.0,0.0,100.0,0.0,Low Risk
INV50482,CUST1183,Customer_184,Smb,West,Direct,Software Subscription,2.0,24818.02,0,0.0,8934.49,58570.53,Paid,Debit Card,58570.53,0.0,58570.53,0.0,0.0,100.0,0.0,Low Risk
INV50483,CUST1170,Customer_171,Smb,West,Partner,Consulting,12.0,80893.6,15,145608.48,148520.65,973635.37,Overdue,Debit Card,0.0,0.0,0.0,973635.37,973635.37,0.0,100.0,Critical Risk
INV50484,CUST1057,Customer_58,Smb,North,Online,Support Plan,2.0,22529.43,15,6758.83,6894.01,45194.04,Paid,Bank Transfer,45194.04,0.0,45194.04,0.0,0.0,100.0,0.0,Low Risk
INV50485,CUST1215,Customer_216,Mid-Market,South,Partner,Cloud Service,11.0,82092.64,10,90301.9,146289.09,959006.23,Paid,Debit Card,959006.23,213737.22,745269.01,213737.22,213737.21999999997,77.71,22.29,Medium Risk
INV50486,CUST1021,Customer_22,Enterprise,South,Partner,Support Plan,12.0,6363.39,10,7636.07,12370.43,81095.04,Paid,Debit Card,81095.04,0.0,81095.04,0.0,0.0,100.0,0.0,Low Risk
INV50487,CUST1136,Customer_137,Enterprise,North,Partner,Support Plan,1.0,13428.9,0,0.0,2417.2,15846.1,Paid,Bank Transfer,15846.1,0.0,15846.1,0.0,0.0,100.0,0.0,Low Risk
INV50488,CUST1222,Customer_223,Enterprise,North,Partner,Consulting,12.0,114793.21,10,137751.85,223158.0,1462924.67,Overdue,Cheque,0.0,0.0,0.0,1462924.67,1462924.67,0.0,100.0,Critical Risk
INV50489,CUST1033,Customer_34,Smb,North,Direct,Software Subscription,5.0,40939.76,0,0.0,36845.78,241544.58,Paid,Bank Transfer,241544.58,0.0,241544.58,0.0,0.0,100.0,0.0,Low Risk
INV50490,CUST1205,Customer_206,Smb,South,Partner,Cloud Service,6.0,46452.54,20,111486.1,80269.99,526214.37,Paid,Credit Card,526214.37,0.0,526214.37,0.0,0.0,100.0,0.0,Low Risk
INV50491,CUST1016,Customer_17,Smb,North,Direct,Consulting,7.0,80113.92,5,28039.87,95896.36,628653.93,Partially Paid,Bank Transfer,334471.95,0.0,334471.95,294181.98,294181.98000000004,53.2,46.8,High Risk
INV50492,CUST1225,Customer_226,Mid-Market,East,Partner,Software Subscription,1.0,18263.1,5,913.15,3122.99,20472.94,Overdue,Debit Card,0.0,0.0,0.0,20472.94,20472.94,0.0,100.0,Critical Risk
INV50493,CUST1163,Customer_164,Smb,North,Online,Support Plan,7.0,10643.63,10,7450.54,12069.88,79124.75,Overdue,Credit Card,0.0,0.0,0.0,79124.75,79124.75,0.0,100.0,Critical Risk
INV50494,CUST1211,Customer_212,Mid-Market,North,Online,Cloud Service,7.0,47095.87,0,0.0,59340.8,389011.89,Paid,Upi,389011.89,0.0,389011.89,0.0,0.0,100.0,0.0,Low Risk
INV50495,CUST1168,Customer_169,Smb,West,Partner,Software Subscription,4.0,21074.03,0,0.0,15173.3,99469.42,Unpaid,Credit Card,0.0,0.0,0.0,99469.42,99469.42,0.0,100.0,Critical Risk
INV50496,CUST1165,Customer_166,Smb,West,Direct,Consulting,7.0,76283.89,10,53398.72,86505.93,567094.44,Paid,Bank Transfer,567094.44,0.0,567094.44,0.0,0.0,100.0,0.0,Low Risk
INV50497,CUST1201,Customer_202,Smb,East,Partner,Data Service,2.0,11119.94,0,0.0,4003.18,26243.06,Overdue,Credit Card,0.0,0.0,0.0,26243.06,26243.06,0.0,100.0,Critical Risk
INV50498,CUST1083,Customer_84,Smb,South,Direct,Consulting,12.0,117311.45,20,281547.48,202714.19,1328904.11,Overdue,Debit Card,0.0,0.0,0.0,1328904.11,1328904.11,0.0,100.0,Critical Risk
INV50499,CUST1037,Customer_38,Smb,South,Online,Data Service,8.0,59269.17,5,23707.67,81080.22,531525.91,Paid,Upi,531525.91,0.0,531525.91,0.0,0.0,100.0,0.0,Low Risk
INV50500,CUST1032,Customer_33,Smb,West,Partner,Data Service,1.0,44002.57,10,4400.26,7128.42,46730.73,Paid,Credit Card,46730.73,0.0,46730.73,0.0,0.0,100.0,0.0,Low Risk
INV50501,CUST1154,Customer_155,Smb,West,Direct,Data Service,3.0,35413.11,10,10623.93,17210.77,112826.17,Paid,Cheque,112826.17,0.0,112826.17,0.0,0.0,100.0,0.0,Low Risk
INV50502,CUST1003,Customer_4,Mid-Market,South,Online,Consulting,4.0,47500.4,15,28500.24,29070.24,190571.6,Paid,Bank Transfer,190571.6,0.0,190571.6,0.0,0.0,100.0,0.0,Low Risk
INV50503,CUST1120,Customer_121,Mid-Market,North,Partner,Data Service,1.0,50131.14,20,10026.23,7218.88,47323.79,Paid,Debit Card,47323.79,0.0,47323.79,0.0,0.0,100.0,0.0,Low Risk
INV50504,CUST1192,Customer_193,Smb,North,Direct,Support Plan,4.0,25541.94,5,5108.39,17470.69,114530.06,Paid,Debit Card,114530.06,0.0,114530.06,0.0,0.0,100.0,0.0,Low Risk
INV50505,CUST1219,Customer_220,Mid-Market,West,Direct,Data Service,1.0,15618.7,25,3904.68,2108.52,13822.54,Paid,Upi,13822.54,0.0,13822.54,0.0,0.0,100.0,0.0,Low Risk
INV50506,CUST1018,Customer_19,Smb,South,Online,Cloud Service,9.0,82874.17,0,0.0,134256.16,880123.69,Paid,Bank Transfer,880123.69,0.0,880123.69,0.0,0.0,100.0,0.0,Low Risk
INV50507,CUST1242,Customer_243,Enterprise,North,Partner,Cloud Service,1.0,75802.98,0,0.0,13644.54,89447.52,Paid,Upi,89447.52,0.0,89447.52,0.0,0.0,100.0,0.0,Low Risk
INV50508,CUST1181,Customer_182,Mid-Market,South,Online,Consulting,6.0,114728.99,10,68837.39,111516.58,731053.13,Paid,Credit Card,731053.13,0.0,731053.13,0.0,0.0,100.0,0.0,Low Risk
INV50509,CUST1128,Customer_129,Mid-Market,North,Partner,Cloud Service,1.0,68057.56,0,0.0,12250.36,80307.92,Paid,Cheque,80307.92,0.0,80307.92,0.0,0.0,100.0,0.0,Low Risk
INV50510,CUST1094,Customer_95,Mid-Market,South,Partner,Software Subscription,4.0,30696.36,25,30696.36,16576.03,108665.11,Paid,Bank Transfer,108665.11,0.0,108665.11,0.0,0.0,100.0,0.0,Low Risk
INV50511,CUST1028,Customer_29,Mid-Market,East,Partner,Support Plan,3.0,17547.29,10,5264.19,8527.98,55905.66,Paid,Cheque,55905.66,0.0,55905.66,0.0,0.0,100.0,0.0,Low Risk
INV50512,CUST1107,Customer_108,Smb,South,Online,Software Subscription,5.0,42510.95,10,21255.47,34433.87,225733.15,Paid,Upi,225733.15,0.0,225733.15,0.0,0.0,100.0,0.0,Low Risk
INV50513,CUST1165,Customer_166,Mid-Market,East,Direct,Support Plan,10.0,30981.92,25,77454.8,41825.59,274189.99,Paid,Upi,274189.99,0.0,274189.99,0.0,0.0,100.0,0.0,Low Risk
INV50514,CUST1248,Customer_249,Smb,South,Online,Software Subscription,3.0,9673.09,15,4352.89,4439.95,29106.33,Paid,Cheque,29106.33,0.0,29106.33,0.0,0.0,100.0,0.0,Low Risk
INV50515,CUST1214,Customer_215,Mid-Market,South,Partner,Consulting,3.0,17768.53,10,5330.56,8635.51,56610.54,Paid,Upi,56610.54,0.0,56610.54,0.0,0.0,100.0,0.0,Low Risk
INV50516,CUST1143,Customer_144,Mid-Market,South,Online,Cloud Service,6.0,40117.07,5,12035.12,41160.11,269827.41,Paid,Upi,269827.41,0.0,269827.41,0.0,0.0,100.0,0.0,Low Risk
INV50517,CUST1238,Customer_239,Mid-Market,East,Online,Consulting,8.0,100108.1,15,120129.72,122532.31,803267.39,Paid,Upi,803267.39,0.0,803267.39,0.0,0.0,100.0,0.0,Low Risk
INV50518,CUST1170,Customer_171,Smb,West,Direct,Data Service,12.0,59325.63,25,177976.89,96107.52,630038.19,Paid,Credit Card,630038.19,0.0,630038.19,0.0,0.0,100.0,0.0,Low Risk
INV50519,CUST1102,Customer_103,Mid-Market,South,Partner,Consulting,8.0,30793.77,15,36952.52,37691.58,247089.22,Paid,Credit Card,247089.22,83662.11,163427.11,83662.11,83662.11000000002,66.14,33.86,High Risk
INV50520,CUST1217,Customer_218,Smb,North,Online,Software Subscription,9.0,29982.84,20,53969.11,38857.76,254734.21,Paid,Upi,254734.21,0.0,254734.21,0.0,0.0,100.0,0.0,Low Risk
INV50521,CUST1094,Customer_95,Smb,North,Direct,Software Subscription,5.0,22092.96,15,16569.72,16901.11,110796.19,Paid,Debit Card,110796.19,0.0,110796.19,0.0,0.0,100.0,0.0,Low Risk
INV50522,CUST1041,Customer_42,Enterprise,North,Direct,Support Plan,12.0,34097.43,20,81833.83,58920.36,386255.69,Paid,Credit Card,386255.69,0.0,386255.69,0.0,0.0,100.0,0.0,Low Risk
INV50523,CUST1085,Customer_86,Smb,East,Partner,Data Service,7.0,51632.3,0,0.0,65056.7,426482.8,Paid,Credit Card,426482.8,0.0,426482.8,0.0,0.0,100.0,0.0,Low Risk
INV50524,CUST1047,Customer_48,Enterprise,East,Partner,Cloud Service,9.0,77066.3,25,173399.17,93635.56,613833.09,Paid,Cheque,613833.09,0.0,613833.09,0.0,0.0,100.0,0.0,Low Risk
INV50525,CUST1202,Customer_203,Smb,East,Partner,Cloud Service,5.0,47495.45,25,59369.31,32059.43,210167.37,Paid,Credit Card,210167.37,0.0,210167.37,0.0,0.0,100.0,0.0,Low Risk
INV50526,CUST1030,Customer_31,Mid-Market,West,Online,Support Plan,2.0,17444.59,15,5233.38,5338.04,34993.84,Partially Paid,Bank Transfer,18873.74,0.0,18873.74,0.0,16120.099999999995,53.93,46.07,High Risk
INV50527,CUST1041,Customer_42,Mid-Market,South,Direct,Consulting,6.0,43707.74,25,65561.61,35403.27,232088.1,Overdue,Upi,0.0,0.0,0.0,232088.1,232088.1,0.0,100.0,Critical Risk
INV50528,CUST1233,Customer_234,Enterprise,South,Online,Software Subscription,5.0,10085.89,10,5042.94,8169.57,53556.08,Paid,Credit Card,53556.08,0.0,53556.08,0.0,0.0,100.0,0.0,Low Risk
INV50529,CUST1082,Customer_83,Enterprise,South,Direct,Cloud Service,5.0,79177.79,15,59383.34,60571.01,397076.62,Paid,Credit Card,397076.62,0.0,397076.62,0.0,0.0,100.0,0.0,Low Risk
INV50530,CUST1105,Customer_106,Smb,South,Online,Consulting,2.0,100354.61,10,20070.92,32514.89,213153.19,Paid,Cheque,213153.19,0.0,213153.19,0.0,0.0,100.0,0.0,Low Risk
INV50531,CUST1234,Customer_235,Smb,South,Partner,Consulting,1.0,119970.36,25,29992.59,16196.0,106173.77,Paid,Cheque,106173.77,0.0,106173.77,0.0,0.0,100.0,0.0,Low Risk
INV50532,CUST1007,Customer_8,Mid-Market,South,Partner,Software Subscription,4.0,44875.56,5,8975.11,30694.88,201222.01,Overdue,Credit Card,0.0,0.0,0.0,201222.01,201222.01,0.0,100.0,Critical Risk
INV50533,CUST1108,Customer_109,Mid-Market,North,Direct,Software Subscription,2.0,28550.97,0,0.0,10278.35,67380.29,Unpaid,Bank Transfer,0.0,0.0,0.0,67380.29,67380.29,0.0,100.0,Critical Risk
INV50534,CUST1030,Customer_31,Enterprise,South,Online,Software Subscription,2.0,36452.53,10,7290.51,11810.62,77425.17,Partially Paid,Credit Card,50537.74,0.0,50537.74,26887.43,26887.43,65.27,34.73,High Risk
INV50535,CUST1023,Customer_24,Smb,South,Online,Cloud Service,10.0,85581.26,15,128371.89,130939.33,858380.04,Paid,Cheque,858380.04,0.0,858380.04,0.0,0.0,100.0,0.0,Low Risk
INV50536,CUST1195,Customer_196,Smb,North,Online,Consulting,12.0,104212.98,10,125055.58,202590.03,1328090.21,Overdue,Bank Transfer,0.0,0.0,0.0,1328090.21,1328090.21,0.0,100.0,Critical Risk
INV50537,CUST1178,Customer_179,Mid-Market,West,Partner,Support Plan,11.0,12420.44,0,0.0,24592.47,161217.31,Paid,Credit Card,161217.31,0.0,161217.31,0.0,0.0,100.0,0.0,Low Risk
INV50538,CUST1194,Customer_195,Enterprise,East,Online,Software Subscription,8.0,0.0,0,0.0,35524.99,232886.03,Paid,Upi,232886.03,0.0,232886.03,0.0,0.0,100.0,0.0,Low Risk
INV50539,CUST1126,Customer_127,Smb,West,Partner,Cloud Service,8.0,20332.75,10,16266.2,26351.24,172747.04,Partially Paid,Debit Card,121726.91,0.0,121726.91,51020.13,51020.130000000005,70.47,29.53,Medium Risk
INV50540,CUST1240,Customer_241,Mid-Market,North,Direct,Consulting,1.0,115175.36,25,28793.84,15548.67,101930.19,Partially Paid,Credit Card,44627.26,0.0,44627.26,57302.93,57302.93,43.78,56.22,Critical Risk
INV50541,CUST1026,Customer_27,Mid-Market,West,Direct,Consulting,2.0,78648.34,15,23594.5,24066.39,157768.57,Overdue,Credit Card,0.0,0.0,0.0,157768.57,157768.57,0.0,100.0,Critical Risk
INV50542,CUST1195,Customer_196,Mid-Market,West,Partner,Data Service,10.0,19118.07,10,19118.07,30971.27,203033.9,Unpaid,Debit Card,0.0,0.0,0.0,203033.9,203033.9,0.0,100.0,Critical Risk
INV50543,CUST1071,Customer_72,Smb,South,Direct,Support Plan,2.0,25151.02,0,0.0,9054.37,59356.41,Paid,Bank Transfer,59356.41,0.0,59356.41,0.0,0.0,100.0,0.0,Low Risk
INV50544,CUST1173,Customer_174,Smb,North,Direct,Consulting,7.0,79903.47,15,83898.64,85576.62,561002.27,Paid,Cheque,561002.27,0.0,561002.27,0.0,0.0,100.0,0.0,Low Risk
INV50545,CUST1075,Customer_76,Mid-Market,North,Direct,Support Plan,9.0,15744.88,10,14170.39,22956.04,150489.57,Paid,Debit Card,150489.57,0.0,150489.57,0.0,0.0,100.0,0.0,Low Risk
INV50546,CUST1080,Customer_81,Enterprise,East,Online,Support Plan,8.0,8406.73,0,0.0,12105.69,79359.53,Paid,Credit Card,79359.53,0.0,79359.53,0.0,0.0,100.0,0.0,Low Risk
INV50547,CUST1079,Customer_80,Mid-Market,West,Online,Support Plan,2.0,25147.2,25,12573.6,6789.74,44510.54,Partially Paid,Credit Card,27205.93,0.0,27205.93,17304.61,17304.61,61.12,38.88,High Risk
INV50548,CUST1126,Customer_127,Mid-Market,North,Direct,Support Plan,10.0,20609.23,15,30913.85,31532.12,206710.57,Unpaid,Cheque,0.0,0.0,0.0,206710.57,206710.57,0.0,100.0,Critical Risk
INV50549,CUST1089,Customer_90,Enterprise,East,Partner,Data Service,1.0,47932.87,15,7189.93,7333.73,48076.67,Paid,Upi,48076.67,0.0,48076.67,0.0,0.0,100.0,0.0,Low Risk
INV50550,CUST1060,Customer_61,Mid-Market,South,Direct,Data Service,2.0,34568.67,0,0.0,12444.72,81582.06,Overdue,Cheque,0.0,0.0,0.0,81582.06,81582.06,0.0,100.0,Critical Risk
INV50551,CUST1168,Customer_169,Enterprise,North,Partner,Data Service,9.0,52165.62,20,93898.12,67606.64,443199.1,Paid,Debit Card,443199.1,0.0,443199.1,0.0,0.0,100.0,0.0,Low Risk
INV50552,CUST1025,Customer_26,Enterprise,East,Direct,Software Subscription,12.0,28420.55,10,34104.66,55249.55,362191.49,Paid,Cheque,362191.49,0.0,362191.49,0.0,0.0,100.0,0.0,Low Risk
INV50553,CUST1051,Customer_52,Mid-Market,West,Direct,Software Subscription,9.0,28754.7,10,25879.23,41924.35,274837.42,Paid,Cheque,274837.42,136952.16,137885.26,136952.16,136952.15999999997,50.17,49.83,High Risk
INV50554,CUST1086,Customer_87,Smb,North,Online,Data Service,9.0,53462.64,25,120290.94,64957.11,425829.93,Paid,Upi,425829.93,0.0,425829.93,0.0,0.0,100.0,0.0,Low Risk
INV50555,CUST1138,Customer_139,Smb,South,Direct,Support Plan,7.0,17104.49,10,11973.14,19396.49,127154.78,Partially Paid,Cheque,60009.07,0.0,60009.07,67145.71,67145.70999999999,47.19,52.81,Critical Risk
INV50556,CUST1169,Customer_170,Enterprise,North,Online,Support Plan,5.0,9020.46,20,9020.46,6494.73,42576.57,Overdue,Credit Card,0.0,0.0,0.0,42576.57,42576.57,0.0,100.0,Critical Risk
INV50557,CUST1061,Customer_62,Smb,North,Online,Cloud Service,7.0,12302.61,20,17223.65,12401.03,81295.65,Paid,Credit Card,81295.65,0.0,81295.65,0.0,0.0,100.0,0.0,Low Risk
INV50558,CUST1165,Customer_166,Smb,North,Direct,Data Service,4.0,47022.27,20,37617.82,27084.83,177556.09,Paid,Upi,177556.09,0.0,177556.09,0.0,0.0,100.0,0.0,Low Risk
INV50559,CUST1111,Customer_112,Smb,East,Online,Software Subscription,4.0,30951.45,5,6190.29,21170.79,138786.3,Paid,Cheque,138786.3,56257.22,82529.08,56257.22,56257.21999999999,59.46,40.54,High Risk
INV50560,CUST1200,Customer_201,Smb,West,Partner,Software Subscription,6.0,34050.95,10,20430.57,33097.52,216972.65,Overdue,Bank Transfer,0.0,0.0,0.0,216972.65,216972.65,0.0,100.0,Critical Risk
INV50561,CUST1028,Customer_29,Mid-Market,North,Partner,Data Service,2.0,18287.1,10,3657.42,5925.02,38841.8,Paid,Upi,38841.8,0.0,38841.8,0.0,0.0,100.0,0.0,Low Risk
INV50562,CUST1055,Customer_56,Smb,North,Partner,Consulting,4.0,29319.0,10,11727.6,18998.71,124547.11,Paid,Cheque,124547.11,0.0,124547.11,0.0,0.0,100.0,0.0,Low Risk
INV50563,CUST1139,Customer_140,Smb,East,Direct,Consulting,5.0,16527.19,5,4131.8,14130.75,92634.9,Paid,Cheque,92634.9,0.0,92634.9,0.0,0.0,100.0,0.0,Low Risk
INV50564,CUST1061,Customer_62,Smb,South,Partner,Support Plan,5.0,15517.63,15,11638.22,11870.99,77820.92,Overdue,Debit Card,0.0,0.0,0.0,77820.92,77820.92,0.0,100.0,Critical Risk
INV50565,CUST1077,Customer_78,Smb,West,Online,Consulting,5.0,76941.36,10,38470.68,62322.5,408558.62,Overdue,Upi,0.0,0.0,0.0,408558.62,408558.62,0.0,100.0,Critical Risk
INV50566,CUST1221,Customer_222,Smb,West,Direct,Support Plan,8.0,16767.32,20,26827.71,19315.95,126626.8,Overdue,Credit Card,0.0,0.0,0.0,126626.8,126626.8,0.0,100.0,Critical Risk
